NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
4,0.05860228,0.016405646,-0.054167558,-0.002166178,-0.16325754,0.2142524,0.1310593,0.05820232,-0.15114033,-0.021180391,0.059289932,0.12589455,-0.012631714,-0.16482016,-0.046760872,0.07104557,0.026305513,0.118665725,0.030410074,0.09106436,-0.004268013,0.03306041,-0.0006592758,0.003758533,-0.059959393,0.06087862,-0.00820446,0.0724407,-0.042403646,-0.025237083,0.032472447,0.10773766
58,0.006088009,-0.02683622,-0.07426505,0.01549761,0.03310067,-0.055136416,0.0040452853,0.029085854,0.010708362,0.03442718,-0.04530227,-0.087858096,0.014342915,0.060940288,-0.02659209,0.039784227,0.03285761,-0.042411778,-0.01962465,-0.021013666,-0.015513927,0.007127065,0.04129634,-0.029739419,0.020105809,0.014376268,0.019406624,-0.017109282,-0.05909834,0.019976549,-0.00059262663,-0.04668773
57,0.006088009,-0.02683622,-0.07426505,0.01549761,0.03310067,-0.055136416,0.0040452853,0.029085854,0.010708362,0.03442718,-0.04530227,-0.087858096,0.014342915,0.060940288,-0.02659209,0.039784227,0.03285761,-0.042411778,-0.01962465,-0.021013666,-0.015513927,0.007127065,0.04129634,-0.029739419,0.020105809,0.014376268,0.019406624,-0.017109282,-0.05909834,0.019976549,-0.00059262663,-0.04668773
18,-0.0017444175,-0.029198203,-0.07447219,0.014156934,0.05903149,-0.09736222,-0.016011454,0.024231844,0.029509319,0.041656874,-0.058131732,-0.12249492,0.016984815,0.09580958,-0.029257044,0.035199028,0.037423823,-0.064415306,-0.02541317,-0.039447416,-0.02190511,0.0031892136,0.04939497,-0.03231369,0.036502812,0.0062549356,0.024336241,-0.03309405,-0.06379868,0.02569618,-0.006034285,-0.07071471
19,-0.0009895544,-0.029038243,-0.073801726,0.01352549,0.056739006,-0.09411654,-0.014228427,0.024051478,0.027686376,0.041183155,-0.056811184,-0.119740754,0.015194401,0.09267926,-0.029654361,0.035072144,0.03819283,-0.06276308,-0.024529628,-0.037623394,-0.021378368,0.0023612976,0.048322108,-0.031582355,0.03443395,0.0072482005,0.02485763,-0.03140064,-0.063805856,0.025198005,-0.0060633495,-0.06902445
44,-0.0004886165,-0.026985765,-0.073425055,0.013206508,0.053665224,-0.09145443,-0.013258478,0.02505597,0.024474438,0.04039722,-0.0553831,-0.11822708,0.01569538,0.09076879,-0.03093167,0.036003046,0.03832765,-0.060514566,-0.023902614,-0.03673127,-0.023068264,0.0032566413,0.04822278,-0.031381235,0.035093147,0.0073477644,0.023924807,-0.030684117,-0.063425474,0.024456292,-0.0059117526,-0.06763368
55,-0.004000576,-0.030494276,-0.075246766,0.0152489245,0.067530036,-0.10927054,-0.021665636,0.023215381,0.036574956,0.044449225,-0.063212276,-0.13215305,0.017773524,0.105929054,-0.02845145,0.03383314,0.03821508,-0.07184014,-0.027644426,-0.043969292,-0.02283848,0.0013968796,0.050532088,-0.03426391,0.039625898,0.0045278734,0.025634114,-0.03607055,-0.06400229,0.02769262,-0.008180447,-0.07799052
49,-0.001423981,-0.051743943,-0.0840891,0.022419944,0.0721084,-0.090672344,-0.010126259,0.019922553,0.051468875,0.039147902,-0.06124022,-0.11041838,0.0221272,0.08719104,-0.009590149,0.035348676,0.019855166,-0.0683807,-0.03156301,-0.038120475,0.0009403229,0.009762183,0.05126223,-0.03474658,0.02419228,0.007476313,0.020350032,-0.036283527,-0.06333017,0.031854805,0.004506469,-0.06100811
5,-0.013382124,-0.05009785,-0.085206985,0.02399112,0.10932569,-0.15212937,-0.04087604,0.016864436,0.07786269,0.053351235,-0.08413236,-0.16256118,0.02674523,0.1405238,-0.012980051,0.029035926,0.027997538,-0.102415845,-0.040580794,-0.062299985,-0.011738099,0.001689367,0.05806419,-0.042795554,0.046682753,-0.0028272502,0.027519528,-0.05282983,-0.065361045,0.039544538,-0.008049741,-0.09935508
10,-0.005216494,-0.054038934,-0.08499059,0.02399733,0.08538255,-0.108952,-0.01916189,0.01808714,0.062378213,0.04348625,-0.068821125,-0.12481971,0.022655038,0.10265916,-0.008507699,0.03295716,0.02107281,-0.079677075,-0.03480233,-0.045348953,0.0005574897,0.006720856,0.053052943,-0.03738805,0.028556554,0.005004716,0.022826195,-0.04129097,-0.064199254,0.03453765,0.0010387003,-0.07205808
11,-0.007165093,-0.057141226,-0.08643992,0.024983533,0.093531966,-0.118694514,-0.023523219,0.016661115,0.069842264,0.045297228,-0.07283381,-0.13207495,0.024187,0.11049854,-0.006515473,0.031813793,0.020071268,-0.08577514,-0.037127748,-0.04952864,0.0015425235,0.0064982623,0.054912586,-0.03869409,0.03103329,0.0031722877,0.023506824,-0.045126498,-0.06487585,0.036749948,0.000695169,-0.07711015
12,-0.0032462813,-0.0575496,-0.0863796,0.024295367,0.08215502,-0.10054734,-0.014019573,0.017875005,0.060832996,0.040989175,-0.065564126,-0.11727545,0.023847185,0.094662875,-0.0056369826,0.03377393,0.017815476,-0.07540077,-0.0342043,-0.04214171,0.0035035498,0.009585366,0.05335915,-0.03587009,0.025388177,0.0056163836,0.021191822,-0.040177293,-0.06422333,0.03458776,0.004922278,-0.06572225
14,-0.005233478,-0.05701393,-0.08617453,0.024087716,0.087253764,-0.10913506,-0.01872576,0.017096575,0.06492092,0.04293365,-0.068752624,-0.12415145,0.023473239,0.10211862,-0.006593704,0.03282334,0.019179348,-0.080115244,-0.035543017,-0.04574341,0.00272784,0.007831223,0.054116894,-0.037084125,0.028030148,0.0045089796,0.022560231,-0.042686105,-0.06479494,0.035441324,0.0028186366,-0.07113172
15,-0.007165093,-0.057141226,-0.08643992,0.024983533,0.093531966,-0.118694514,-0.023523219,0.016661115,0.069842264,0.045297228,-0.07283381,-0.13207495,0.024187,0.11049854,-0.006515473,0.031813793,0.020071268,-0.08577514,-0.037127748,-0.04952864,0.0015425235,0.0064982623,0.054912586,-0.03869409,0.03103329,0.0031722877,0.023506824,-0.045126498,-0.06487585,0.036749948,0.000695169,-0.07711015
16,-0.005216494,-0.054038934,-0.0849906,0.02399733,0.08538255,-0.108952,-0.01916189,0.01808714,0.062378213,0.04348625,-0.068821125,-0.12481971,0.022655038,0.10265914,-0.008507699,0.03295716,0.02107281,-0.079677075,-0.03480233,-0.045348953,0.0005574897,0.006720856,0.053052943,-0.037388057,0.028556556,0.005004716,0.022826193,-0.04129097,-0.064199254,0.03453765,0.0010386929,-0.07205808
17,-0.0032462813,-0.0575496,-0.0863796,0.024295367,0.08215502,-0.10054734,-0.014019573,0.017875005,0.060832996,0.040989175,-0.065564126,-0.11727545,0.023847185,0.094662875,-0.0056369826,0.03377393,0.017815476,-0.07540077,-0.0342043,-0.04214171,0.0035035498,0.009585366,0.05335915,-0.03587009,0.025388177,0.0056163836,0.021191822,-0.040177293,-0.06422333,0.03458776,0.004922278,-0.06572225
20,-0.007492315,-0.057282504,-0.086668074,0.025460899,0.09467709,-0.120170936,-0.024294717,0.016719213,0.07084052,0.045619227,-0.07359365,-0.13328144,0.024538428,0.11177125,-0.0062364936,0.031831365,0.019828834,-0.08672446,-0.03751935,-0.050148208,0.0014794618,0.0065535307,0.05506966,-0.03912148,0.031516094,0.0029503563,0.02339292,-0.04556313,-0.06477129,0.03705995,0.00046544522,-0.0779469
22,-0.0067449473,-0.057170477,-0.08631985,0.025003534,0.092224866,-0.11659989,-0.022546958,0.01669068,0.0689428,0.044653136,-0.07199068,-0.13019854,0.023740787,0.108534,-0.006486818,0.032119375,0.019832171,-0.08457743,-0.036822345,-0.048771713,0.0021306276,0.0066598654,0.0547028,-0.03841708,0.030161772,0.0035628946,0.02325377,-0.044605285,-0.06492762,0.036433935,0.0011044294,-0.07574731
23,-0.012249203,-0.04215842,-0.07989608,0.018384479,0.10021441,-0.14877975,-0.040049694,0.016942497,0.06600642,0.052666582,-0.07933642,-0.1614087,0.020914707,0.13789979,-0.021789603,0.028246637,0.036410004,-0.097032115,-0.036331944,-0.060364652,-0.018360242,-0.002431199,0.056735862,-0.03920883,0.047846,-0.001885815,0.03057379,-0.05017592,-0.06721308,0.035624404,-0.011357479,-0.09946948
25,-0.013000315,-0.042690285,-0.08040159,0.01896885,0.10310364,-0.15285906,-0.041990846,0.01678517,0.068199486,0.053352952,-0.080921255,-0.16475673,0.022182502,0.14152814,-0.02136055,0.027975135,0.03620274,-0.09922694,-0.037144963,-0.06229831,-0.018947586,-0.0022227913,0.057736337,-0.039771877,0.049722895,-0.0028971964,0.030493904,-0.0517935,-0.06738591,0.03620377,-0.01163622,-0.101738445
27,-0.0065192804,-0.05706074,-0.08649444,0.025053203,0.09143141,-0.11536133,-0.0219342,0.017018996,0.068222225,0.044403642,-0.07151964,-0.1293352,0.02424929,0.10761813,-0.006372273,0.032415632,0.019391645,-0.08381824,-0.036701523,-0.048311148,0.0019630902,0.0072716177,0.05471896,-0.038331434,0.03014836,0.0036017457,0.022850191,-0.044376962,-0.064740196,0.03633185,0.0015107766,-0.074945055
24,-0.012249205,-0.04215842,-0.07989608,0.018384479,0.10021441,-0.14877975,-0.040049694,0.016942497,0.06600642,0.052666582,-0.07933642,-0.1614087,0.02091471,0.13789979,-0.021789603,0.028246637,0.036410004,-0.097032115,-0.036331944,-0.060364652,-0.018360242,-0.002431199,0.056735862,-0.03920883,0.047846,-0.001885815,0.03057379,-0.05017592,-0.06721308,0.035624404,-0.011357479,-0.09946949
26,-0.013000315,-0.042690285,-0.08040159,0.01896885,0.10310364,-0.15285906,-0.041990846,0.01678517,0.068199486,0.053352952,-0.080921255,-0.16475673,0.022182504,0.14152814,-0.02136055,0.027975135,0.03620274,-0.09922694,-0.037144963,-0.06229831,-0.018947586,-0.0022227913,0.057736333,-0.039771877,0.049722895,-0.0028971964,0.030493904,-0.0517935,-0.06738591,0.03620377,-0.01163622,-0.101738445
28,-0.012249205,-0.04215842,-0.07989608,0.018384479,0.10021441,-0.14877975,-0.040049694,0.016942497,0.06600642,0.052666582,-0.07933642,-0.1614087,0.02091471,0.13789979,-0.021789603,0.028246637,0.036410004,-0.097032115,-0.036331944,-0.060364652,-0.018360242,-0.002431199,0.056735862,-0.03920883,0.047846,-0.001885815,0.03057379,-0.05017592,-0.06721308,0.035624404,-0.011357479,-0.09946949
29,-0.013000315,-0.042690285,-0.08040159,0.01896885,0.10310364,-0.15285906,-0.041990846,0.01678517,0.068199486,0.053352952,-0.080921255,-0.16475673,0.022182504,0.14152814,-0.02136055,0.027975135,0.03620274,-0.09922694,-0.037144963,-0.06229831,-0.018947586,-0.0022227913,0.057736333,-0.039771877,0.049722895,-0.0028971964,0.030493904,-0.0517935,-0.06738591,0.03620377,-0.01163622,-0.101738445
30,-0.0065192804,-0.05706074,-0.08649443,0.0250532,0.09143141,-0.11536133,-0.0219342,0.017018996,0.068222225,0.044403642,-0.07151964,-0.1293352,0.02424929,0.10761813,-0.006372273,0.032415632,0.019391645,-0.08381824,-0.036701523,-0.048311148,0.0019630939,0.0072716177,0.05471896,-0.038331434,0.03014836,0.0036017457,0.022850191,-0.044376962,-0.064740196,0.03633185,0.0015107766,-0.07494505
32,-0.0133821275,-0.050097845,-0.085206985,0.023991115,0.10932568,-0.1521293,-0.04087604,0.016864438,0.07786268,0.053351235,-0.08413234,-0.16256116,0.026745232,0.1405238,-0.012980051,0.029035926,0.027997538,-0.102415845,-0.040580794,-0.06229997,-0.011738092,0.0016893744,0.05806419,-0.042795546,0.046682753,-0.0028272497,0.02751953,-0.05282983,-0.06536104,0.039544534,-0.008049741,-0.09935507
41,-0.007165093,-0.05714123,-0.08643992,0.024983533,0.093531966,-0.118694514,-0.02352322,0.016661115,0.069842264,0.045297228,-0.07283381,-0.13207495,0.024187,0.11049854,-0.006515473,0.031813793,0.020071266,-0.08577514,-0.037127748,-0.04952864,0.0015425272,0.0064982586,0.05491259,-0.03869409,0.03103329,0.0031722877,0.023506824,-0.045126498,-0.06487585,0.036749948,0.000695169,-0.07711015
40,-0.005233478,-0.05701393,-0.08617453,0.02408772,0.08725378,-0.10913505,-0.01872576,0.017096575,0.06492092,0.042933647,-0.068752624,-0.12415145,0.023473239,0.10211862,-0.006593704,0.03282334,0.019179348,-0.080115244,-0.035543017,-0.04574341,0.00272784,0.007831223,0.054116897,-0.037084125,0.028030148,0.0045089805,0.022560233,-0.042686105,-0.06479494,0.035441324,0.0028186366,-0.07113172
52,-0.011565236,-0.040056642,-0.078762524,0.017494842,0.09648432,-0.14611271,-0.038896445,0.017454224,0.061483424,0.051442944,-0.077053055,-0.15962557,0.019920748,0.13523974,-0.02397231,0.028888226,0.037647072,-0.09405781,-0.034995534,-0.05937239,-0.02044268,-0.0021623299,0.056771144,-0.03797418,0.04827946,-0.001769664,0.030169737,-0.049554072,-0.067682,0.034456555,-0.011478528,-0.09793432
42,-0.00553423,-0.054175496,-0.0852121,0.024461344,0.08649407,-0.11038534,-0.019911064,0.018144015,0.0633471,0.04379893,-0.06955905,-0.12599115,0.022996414,0.10389489,-0.008236907,0.032974556,0.020837292,-0.08059874,-0.035182577,-0.04595044,0.00049589947,0.0067746677,0.05320522,-0.037803344,0.029025452,0.004789356,0.022715233,-0.041714612,-0.064097375,0.034838557,0.00081536174,-0.07287053
43,-0.0077388417,-0.05739539,-0.08650309,0.025423896,0.095538914,-0.121509165,-0.024956262,0.016391546,0.07161409,0.045895644,-0.07410937,-0.13423064,0.024051845,0.11277736,-0.0063441545,0.031526987,0.020269457,-0.08754352,-0.037659578,-0.05064718,0.0016290098,0.005938556,0.05506366,-0.039226703,0.0315671,0.0028944844,0.02380054,-0.045818146,-0.06495445,0.037179455,4.1164458e-05,-0.07881056
50,-0.010521386,-0.049363866,-0.08404603,0.022708591,0.09975907,-0.13828899,-0.0339603,0.017480314,0.06990991,0.050064653,-0.07816034,-0.15110616,0.024786832,0.1284069,-0.013704978,0.030219905,0.027666623,-0.09401488,-0.0377717,-0.056746017,-0.010278001,0.0028893352,0.056556482,-0.04015159,0.04211639,-0.00055014715,0.026484914,-0.048952628,-0.065416,0.037204146,-0.00575193,-0.09096704
51,-0.007492315,-0.0572825,-0.086668074,0.025460899,0.09467709,-0.12017092,-0.024294717,0.016719213,0.07084052,0.045619227,-0.07359366,-0.13328145,0.024538428,0.11177125,-0.0062364787,0.031831365,0.01982883,-0.086724445,-0.03751935,-0.050148215,0.0014794618,0.0065535307,0.055069655,-0.039121486,0.031516094,0.0029503563,0.02339292,-0.04556313,-0.06477129,0.03705995,0.00046544522,-0.077946894
53,-0.010122301,-0.040349208,-0.0783788,0.016917732,0.09224588,-0.13893177,-0.035173815,0.01756338,0.0586423,0.0502595,-0.07458121,-0.15353562,0.018644651,0.12904061,-0.023605496,0.029111251,0.037339993,-0.090475485,-0.033786066,-0.05616383,-0.018653728,-0.002064146,0.055376388,-0.03696187,0.04492674,-0.00022093765,0.030124277,-0.04701319,-0.067376144,0.0336012,-0.010373242,-0.09374478
54,-0.007492315,-0.0572825,-0.086668074,0.025460899,0.094677076,-0.12017092,-0.024294715,0.016719213,0.07084052,0.045619227,-0.07359366,-0.13328144,0.024538428,0.11177125,-0.0062364936,0.031831365,0.01982883,-0.086724445,-0.03751935,-0.050148208,0.0014794618,0.0065535307,0.055069655,-0.039121486,0.031516094,0.0029503563,0.02339292,-0.04556313,-0.06477129,0.03705995,0.00046544522,-0.0779469
6,-0.013382126,-0.05009784,-0.085206985,0.023991115,0.10932568,-0.1521293,-0.04087604,0.016864438,0.07786268,0.053351235,-0.084132336,-0.16256116,0.026745232,0.1405238,-0.012980051,0.029035926,0.027997538,-0.102415845,-0.040580794,-0.062299963,-0.011738092,0.0016893744,0.05806419,-0.042795546,0.046682753,-0.0028272497,0.02751953,-0.05282983,-0.06536103,0.039544534,-0.008049741,-0.09935507
56,-0.0065192804,-0.05706074,-0.08649443,0.0250532,0.091431394,-0.11536133,-0.0219342,0.017018996,0.068222225,0.044403642,-0.07151964,-0.12933521,0.02424929,0.10761813,-0.006372273,0.032415632,0.019391645,-0.08381824,-0.03670152,-0.048311155,0.0019630939,0.0072716177,0.05471896,-0.038331434,0.03014836,0.0036017457,0.022850191,-0.044376962,-0.064740196,0.03633185,0.0015107766,-0.07494505
59,-0.010521386,-0.049363866,-0.08404603,0.022708587,0.09975907,-0.13828899,-0.033960305,0.017480314,0.06990991,0.050064653,-0.07816034,-0.15110616,0.024786832,0.12840693,-0.013704978,0.030219905,0.027666623,-0.09401488,-0.0377717,-0.056746017,-0.010278009,0.0028893352,0.056556482,-0.04015159,0.04211639,-0.00055014715,0.026484914,-0.048952628,-0.065416,0.037204146,-0.0057519376,-0.09096704
7,-0.005365558,-0.040164005,-0.08072798,0.021662865,0.07899241,-0.11409798,-0.022940213,0.022599868,0.050119422,0.04636064,-0.06917176,-0.13405953,0.021720048,0.10926602,-0.01846964,0.033497304,0.030609159,-0.07920149,-0.031893037,-0.045271683,-0.015274636,0.003381379,0.050689347,-0.037907906,0.036179736,0.0041594543,0.024149256,-0.037288316,-0.062099643,0.031848356,-0.0060517862,-0.079226635
33,0.03183516,-0.018567866,-0.0659638,0.010968793,-0.051467046,0.0706073,0.06659341,0.03871736,-0.05749337,0.008152293,0.0027913405,0.01480943,-0.004813608,-0.049357995,-0.029010367,0.051921297,0.028466394,0.028271586,0.0039096624,0.033908896,-0.0024325252,0.0149776265,0.020177323,-0.012390131,-0.027477723,0.038267598,0.009002119,0.027026676,-0.052780032,0.0013742791,0.015555464,0.02690055
34,-0.005365556,-0.040164005,-0.08072798,0.021662865,0.07899243,-0.11409798,-0.022940213,0.022599868,0.050119415,0.04636064,-0.069171764,-0.13405953,0.021720048,0.10926602,-0.01846964,0.033497304,0.030609159,-0.07920149,-0.031893037,-0.045271683,-0.015274636,0.003381379,0.050689347,-0.037907906,0.036179736,0.0041594543,0.024149256,-0.037288316,-0.062099643,0.031848356,-0.0060517862,-0.079226635
35,0.018249834,-0.02993162,-0.07265119,0.015201941,-0.0018930472,0.0034133922,0.0346207,0.03185434,-0.015529033,0.021466624,-0.023344206,-0.038373888,0.006164653,0.007819077,-0.022822566,0.04498943,0.026870279,-0.011118218,-0.00984215,0.0045105945,-0.004438609,0.012307264,0.03261122,-0.02123764,-0.004760552,0.025307339,0.014008688,0.0018206388,-0.056877695,0.013326651,0.009746037,-0.010494738
36,0.030151317,-0.021617208,-0.06759982,0.012193501,-0.0443922,0.0628237,0.06302628,0.037582103,-0.05052876,0.0094921095,-0.00066704117,0.009168699,-0.0030202307,-0.04311405,-0.026732355,0.051220845,0.026707832,0.023123423,0.0016283691,0.030351102,-0.00082556903,0.015362397,0.02183714,-0.013785975,-0.025547404,0.036745336,0.009152956,0.023566805,-0.053200435,0.0034752572,0.01573642,0.023137575
8,-0.013055922,-0.049487006,-0.08509294,0.024426337,0.10850336,-0.15156461,-0.040445447,0.0174312,0.07665132,0.053206123,-0.083863385,-0.16252112,0.026861593,0.13990454,-0.013207227,0.029419888,0.028120657,-0.10195403,-0.040279478,-0.061799128,-0.012896366,0.0019892156,0.057827823,-0.042760357,0.046895206,-0.0027754533,0.027076501,-0.052242547,-0.06501571,0.039502434,-0.00819692,-0.09908994
37,-0.012515133,-0.049668454,-0.08523838,0.02436312,0.10681735,-0.14845939,-0.038952567,0.017678574,0.07562336,0.052621454,-0.082867794,-0.1599248,0.027259419,0.13751712,-0.012785658,0.02970124,0.027391579,-0.1003225,-0.039961584,-0.060745437,-0.0120598525,0.002715297,0.057619654,-0.04247713,0.0460214,-0.002370522,0.026645212,-0.051614508,-0.064819284,0.03913623,-0.0073360577,-0.097140536
46,-0.013269568,-0.06035824,-0.0910328,0.029312175,0.118400395,-0.15309452,-0.03955865,0.016409028,0.08905111,0.05379847,-0.08800435,-0.16205844,0.03564758,0.14304672,-0.002550207,0.029078405,0.019346405,-0.106761605,-0.04418686,-0.06415996,-0.0052769557,0.0065392703,0.06120446,-0.045034587,0.046067625,-0.004395798,0.024366995,-0.055669352,-0.064099275,0.0423152,-0.0026551783,-0.09797811
