NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
2,-0.07079977,0.050628185,0.17980759,0.2541433,-0.038760014,-0.12605216,0.0024884026,0.13667208,0.061042983,-0.10078595,0.528502,0.16130467,0.25316152,0.06921785,0.18240994,-0.18030721,0.22553532,-0.055193312,0.06056335,-0.39843804,0.027168658,-0.37710616,-0.032825015,0.30873266,0.06574818,0.15757664,-0.1048139,0.03854183,0.22149202,0.043712154,0.1643253,0.20553948
66,-0.058056675,0.03651753,0.16981155,0.2725525,-0.02369407,-0.14241451,0.0048930775,0.1441226,0.06790118,-0.10823963,0.5275391,0.17935276,0.25726596,0.07010554,0.19644916,-0.18504827,0.24260855,-0.0523178,0.05679632,-0.42411575,0.03744633,-0.38416862,-0.012488328,0.33401024,0.0780016,0.17326497,-0.11336894,0.04696473,0.23802868,0.045864515,0.16280085,0.22011758
62,-0.05313825,0.030513838,0.17096339,0.2804013,-0.022349395,-0.14530274,0.008616706,0.14580122,0.070467815,-0.11160142,0.5300134,0.18219326,0.26050097,0.07191943,0.20178938,-0.19275844,0.25022534,-0.054049075,0.05839014,-0.44028732,0.036491506,-0.38793704,-0.004181564,0.34738445,0.08123293,0.1741547,-0.11741552,0.04785596,0.24212244,0.046602234,0.15991712,0.22733968
67,-0.022739276,-0.004067868,0.11564011,0.25758338,0.012059173,-0.15625122,-0.0018882807,0.13603623,0.06315052,-0.10292302,0.42103952,0.18651518,0.20885968,0.058966167,0.18406074,-0.14537808,0.23207766,-0.034723576,0.024990551,-0.3832861,0.05169751,-0.3247919,0.036571786,0.31639838,0.08665633,0.17936455,-0.10980864,0.06040749,0.22615147,0.046223603,0.12836523,0.20947365
63,0.009737383,-0.040143177,0.054363683,0.23116958,0.04976036,-0.16903353,-0.014891541,0.12625207,0.054926127,-0.09276191,0.30388808,0.19299136,0.15330295,0.04327611,0.16454312,-0.09089871,0.21108033,-0.012196595,-0.01187117,-0.31753653,0.069381595,-0.25676194,0.077502154,0.2793872,0.09314115,0.18701032,-0.10069691,0.07541954,0.20883453,0.045592196,0.09704962,0.188257
55,-0.06903648,0.04808514,0.18470107,0.2616939,-0.04026274,-0.12731576,0.006573107,0.13836937,0.06364244,-0.1044252,0.5375286,0.16237877,0.25900167,0.07185939,0.1879532,-0.19025576,0.23282136,-0.05818277,0.064200245,-0.4149363,0.025370046,-0.38411662,-0.028757572,0.32158375,0.06759119,0.1572463,-0.10862067,0.037688293,0.22574747,0.04419104,0.16344295,0.21279494
64,0.009737383,-0.040143177,0.054363683,0.23116958,0.04976036,-0.16903353,-0.014891541,0.12625207,0.054926127,-0.09276191,0.30388808,0.19299136,0.15330295,0.04327611,0.16454312,-0.09089871,0.21108033,-0.012196595,-0.01187117,-0.31753653,0.069381595,-0.25676194,0.077502154,0.2793872,0.09314115,0.18701032,-0.10069691,0.07541954,0.20883453,0.045592196,0.09704962,0.188257
90,-0.056374602,0.034163475,0.16620101,0.26702654,-0.023331404,-0.14013869,0.0043058675,0.1413406,0.06592043,-0.10628349,0.5150737,0.17550638,0.25064707,0.068905145,0.19211626,-0.18043926,0.23803526,-0.051266108,0.05434694,-0.41482773,0.036161147,-0.37559605,-0.01058121,0.3273154,0.07628274,0.16962722,-0.11140397,0.046299666,0.23272428,0.045454748,0.15820388,0.21620667
34,-0.056028448,0.034131363,0.17264354,0.2813929,-0.022681609,-0.14603367,0.007518394,0.14714788,0.07091341,-0.11162643,0.5371601,0.18408749,0.26355833,0.072031975,0.2026842,-0.19273837,0.2505037,-0.054038465,0.059204407,-0.4405333,0.03794481,-0.39220697,-0.008347541,0.34697756,0.081356436,0.17661071,-0.11724976,0.048221968,0.24424732,0.04663922,0.1641381,0.22726463
19,-0.052716464,0.029989466,0.16929369,0.27764726,-0.022159504,-0.14410377,0.007931298,0.1445907,0.06939909,-0.11043658,0.5247947,0.18070948,0.2575947,0.07113415,0.199514,-0.19022232,0.24776155,-0.05340717,0.057185076,-0.43557632,0.035916388,-0.38405737,-0.00404913,0.34367058,0.080288686,0.17273334,-0.116236135,0.047702886,0.2395671,0.0463486,0.15851098,0.225055
28,-0.053340837,0.030815735,0.17024617,0.27787387,-0.023025658,-0.14397523,0.008242488,0.14487426,0.06955792,-0.11071985,0.5268751,0.1805979,0.2585995,0.07140935,0.20003293,-0.19116451,0.24813521,-0.05376128,0.057849355,-0.43636122,0.03580709,-0.385482,-0.0048003867,0.34417468,0.08032201,0.17266119,-0.11651035,0.047309577,0.2400876,0.046284363,0.15897752,0.22552752
45,0.020511623,-0.052993298,0.037140068,0.22723034,0.061088067,-0.17399341,-0.015876975,0.12395787,0.054276064,-0.0925922,0.26973537,0.19507214,0.1377278,0.041148122,0.16174637,-0.08053066,0.20877734,-0.008057838,-0.022183448,-0.30614755,0.07493113,-0.23900379,0.09525174,0.27599162,0.09638065,0.1888513,-0.10082668,0.0781065,0.20647332,0.045272015,0.08429718,0.18685159
98,0.00078321155,-0.031817254,0.070854485,0.23437534,0.037046332,-0.16193125,-0.008872942,0.12587748,0.056350928,-0.0961644,0.32565176,0.18454611,0.16274057,0.04969849,0.1671028,-0.10786259,0.21416068,-0.02129251,-0.0026435703,-0.33123696,0.062201466,-0.2697037,0.07082404,0.28743625,0.089099154,0.17827833,-0.103385165,0.06641851,0.20945597,0.044669397,0.09740499,0.19379483
29,0.018506095,-0.05077874,0.0392361,0.22496413,0.057750646,-0.17181276,-0.0149503555,0.12328431,0.053816564,-0.09284502,0.27072006,0.19212893,0.13763717,0.04206073,0.16093326,-0.082271874,0.20736793,-0.009629235,-0.020885095,-0.30426362,0.07337004,-0.23948838,0.09347468,0.27420825,0.095105484,0.18606019,-0.10070461,0.07551802,0.20516431,0.044578627,0.083146535,0.1864564
99,0.023522485,-0.057197303,0.030785382,0.22234002,0.063831575,-0.1735071,-0.016282726,0.121352285,0.05281242,-0.09155699,0.2532542,0.19236079,0.12929228,0.040395387,0.15813847,-0.075265616,0.20498875,-0.0066734534,-0.026192378,-0.2964096,0.07573746,-0.22905193,0.10071139,0.27040818,0.0956054,0.18652812,-0.099557236,0.07755257,0.20258433,0.0448052,0.07762264,0.18404624
100,0.009737379,-0.040143177,0.054363683,0.23116958,0.04976036,-0.16903353,-0.014891541,0.12625207,0.054926127,-0.09276191,0.30388808,0.19299136,0.15330297,0.04327611,0.16454312,-0.09089871,0.21108033,-0.012196595,-0.01187117,-0.31753653,0.069381595,-0.25676194,0.077502154,0.2793872,0.09314115,0.18701032,-0.10069691,0.07541954,0.20883453,0.045592196,0.09704962,0.18825698
115,-0.052086435,0.029374503,0.16724637,0.2766415,-0.020917797,-0.14476082,0.007276725,0.1444518,0.06913558,-0.11004722,0.52155215,0.18115216,0.25599098,0.0705748,0.19897711,-0.18801369,0.24694948,-0.052481234,0.05597035,-0.43267962,0.03695948,-0.38230658,-0.0033211336,0.34197208,0.08058635,0.17344877,-0.115881994,0.048276566,0.23936525,0.04636258,0.15798655,0.22423096
97,0.022673404,-0.05597727,0.03384658,0.22583026,0.06284153,-0.17424744,-0.015513834,0.12282607,0.053914376,-0.09262383,0.26123402,0.1940444,0.1336106,0.041188296,0.16064161,-0.078910545,0.20786993,-0.007690143,-0.024205528,-0.30319786,0.07543638,-0.23432113,0.099541485,0.27502453,0.09642732,0.18783125,-0.10080853,0.07779081,0.20518395,0.045083717,0.080195315,0.1865347
46,0.014641747,-0.046130385,0.046770558,0.22931246,0.05456537,-0.17113008,-0.014939486,0.12508863,0.054754995,-0.09300404,0.28810883,0.1934361,0.14614664,0.04257967,0.16343698,-0.08684796,0.21017769,-0.010707088,-0.016398318,-0.3126596,0.07175867,-0.24873058,0.085965544,0.27823535,0.094574414,0.18736452,-0.10098617,0.07615073,0.20772061,0.045365527,0.09060042,0.18799992
89,-0.055957243,0.033545554,0.1763026,0.28151608,-0.026442695,-0.14323631,0.010056999,0.14601903,0.070820644,-0.11229223,0.538458,0.18036366,0.26435357,0.07330093,0.20263483,-0.19756556,0.25115904,-0.05637362,0.06155134,-0.44488448,0.03411915,-0.3925449,-0.0075710565,0.3496396,0.08011238,0.17209974,-0.117951944,0.04587992,0.24231663,0.046365,0.16150512,0.22866997
38,-0.052086435,0.029374503,0.16724639,0.2766415,-0.0209178,-0.14476082,0.007276727,0.1444518,0.06913558,-0.11004722,0.52155215,0.18115216,0.25599098,0.0705748,0.19897711,-0.18801369,0.24694948,-0.05248123,0.05597035,-0.43267962,0.03695948,-0.38230658,-0.0033211336,0.34197208,0.08058635,0.17344877,-0.11588198,0.048276566,0.23936525,0.04636258,0.15798655,0.22423095
114,-0.050445497,0.027515449,0.16261344,0.27243662,-0.018891059,-0.14428258,0.0057564136,0.14282513,0.06764069,-0.10828143,0.510976,0.18003827,0.25047246,0.06899657,0.19572683,-0.18243696,0.24327783,-0.05060912,0.05297499,-0.42406455,0.037536316,-0.37535796,-0.0017173737,0.3359614,0.07993898,0.17266059,-0.1141485,0.048902746,0.23612443,0.04613299,0.15540637,0.22072038
84,-0.051565252,0.029149957,0.15893868,0.26822463,-0.017022071,-0.14427432,0.0027984176,0.14218096,0.06617042,-0.10607713,0.5057245,0.18038031,0.24696693,0.0672596,0.1925758,-0.1756308,0.23901346,-0.04831154,0.050297834,-0.41369706,0.03956722,-0.37134773,-0.0042544007,0.32805598,0.07915264,0.17401347,-0.111836314,0.04993681,0.23428243,0.04592339,0.15663283,0.21625736
41,0.01449355,-0.04599932,0.04357669,0.22368953,0.05515433,-0.16921496,-0.017033264,0.12286429,0.05250022,-0.09033259,0.27972293,0.19092363,0.14105304,0.04074134,0.15897755,-0.080345854,0.2049504,-0.008491097,-0.018531572,-0.30137944,0.07162475,-0.24173206,0.08416141,0.26942176,0.09248577,0.18561387,-0.09805134,0.07642077,0.20333806,0.045150913,0.08939516,0.18283068
117,0.013338578,-0.044551015,0.043389633,0.22095856,0.053813167,-0.16807252,-0.01724453,0.122313455,0.05188533,-0.09000091,0.27795002,0.1893303,0.13970537,0.040734995,0.15768117,-0.07942124,0.202938,-0.008828538,-0.018749591,-0.2971906,0.071339846,-0.24063286,0.0829167,0.26617014,0.09174377,0.18432966,-0.09746909,0.07511966,0.20199761,0.044599645,0.08865206,0.18144445
116,0.01866411,-0.051024515,0.036083944,0.2205335,0.058979016,-0.17069489,-0.01699517,0.121481195,0.052009836,-0.09055855,0.2635986,0.19049051,0.13343592,0.04021032,0.15738313,-0.07616094,0.20319197,-0.0072195083,-0.022964902,-0.29460716,0.07382879,-0.23348513,0.091975085,0.26682678,0.09352204,0.1852105,-0.09815976,0.07627626,0.20179099,0.044579245,0.082503065,0.18208477
118,0.04131206,-0.07911632,-0.012130842,0.1925454,0.08516003,-0.17486416,-0.024908332,0.10874227,0.043511357,-0.08241822,0.15771975,0.18524772,0.080734275,0.031054236,0.13616554,-0.03400239,0.18059269,0.006635936,-0.053395204,-0.23200224,0.08488775,-0.17106894,0.1272659,0.23083025,0.09366152,0.18188724,-0.08974101,0.080789454,0.18146262,0.04245297,0.04766161,0.16283335
103,0.048077025,-0.09117779,-0.02911625,0.16884968,0.08771405,-0.1649925,-0.02522716,0.09491947,0.035376754,-0.07622416,0.09597647,0.16670415,0.04717383,0.029845666,0.11608724,-0.01692823,0.16062231,0.0073908623,-0.06534873,-0.1918152,0.07920894,-0.12949711,0.1421863,0.20392725,0.08461653,0.16411966,-0.08196756,0.07424691,0.15803874,0.039450735,0.02055477,0.14802422
31,0.04507695,-0.085533835,-0.027828202,0.17451343,0.09088412,-0.16991797,-0.029263608,0.10004453,0.0371039,-0.07588329,0.11387572,0.17578727,0.05659997,0.027375713,0.12128518,-0.014625382,0.16444442,0.011090344,-0.06462487,-0.19585808,0.08506124,-0.14184146,0.13390073,0.20584317,0.088169366,0.17415053,-0.08263804,0.07931557,0.16630918,0.04101325,0.033713043,0.14884262
104,0.06088694,-0.10774381,-0.057063647,0.14668131,0.09892469,-0.16328982,-0.028512087,0.084324285,0.028470855,-0.070672095,0.02504647,0.15844017,0.011139101,0.025492106,0.09901504,0.0075774053,0.14302222,0.012660982,-0.08309464,-0.14926259,0.080794066,-0.08583604,0.16403098,0.17795886,0.08157645,0.15625167,-0.07531447,0.07351884,0.13979931,0.036556788,-0.0058851955,0.13422416
74,0.08861258,-0.13890561,-0.12617029,0.109941855,0.14119019,-0.17580074,-0.048048332,0.07263306,0.017018668,-0.05569797,-0.10340342,0.16278462,-0.05301117,0.006796427,0.072609074,0.078182876,0.111615695,0.04114698,-0.12591389,-0.055791847,0.105624065,-0.009816792,0.19764659,0.12104891,0.08561328,0.16616833,-0.0612811,0.089239605,0.11955783,0.036208533,-0.034742713,0.10258612
75,0.095171645,-0.14871535,-0.13841401,0.09728011,0.14417872,-0.17177868,-0.047593534,0.06478119,0.012699839,-0.0528902,-0.14391488,0.15405926,-0.07388369,0.006302029,0.061626606,0.08779314,0.101460084,0.041051053,-0.13411829,-0.034658615,0.10228272,0.016255531,0.21110171,0.108135656,0.08157557,0.15705806,-0.057472736,0.086228155,0.106413886,0.03411171,-0.05312726,0.09567714
86,0.07782913,-0.119393766,-0.09102829,0.16082123,0.13648908,-0.19527322,-0.04453905,0.099416226,0.034117337,-0.069441326,0.017658694,0.19834246,0.013362367,0.011191875,0.11370373,0.03926497,0.1544065,0.037741356,-0.10107729,-0.14402659,0.1147349,-0.09151538,0.17364803,0.1814898,0.10359253,0.19921097,-0.07833584,0.101660654,0.16607782,0.042592473,0.01505909,0.13550532
48,0.08080819,-0.1259669,-0.09999198,0.14570016,0.13704178,-0.18753716,-0.044753157,0.08989937,0.028556826,-0.06514195,-0.019618299,0.18510735,-0.007261809,0.010475822,0.10038092,0.049418353,0.14125998,0.037802584,-0.108128816,-0.11838247,0.1099997,-0.06559628,0.18138197,0.16375366,0.09656598,0.18653601,-0.07290011,0.09677991,0.15031594,0.04071375,-0.0015038,0.12564225
24,0.068961814,-0.112588465,-0.0928487,0.13220891,0.12624583,-0.17779377,-0.047290243,0.08663969,0.02437438,-0.060783625,-0.0134862885,0.1744583,-0.00838139,0.0101683885,0.09191655,0.053621788,0.12924507,0.03638742,-0.10488817,-0.09731114,0.10570799,-0.064863935,0.16296312,0.14390774,0.08900476,0.17833343,-0.06729913,0.09049468,0.14172539,0.038946122,0.002769528,0.11515063
37,0.05491238,-0.09173579,-0.060609996,0.16345847,0.11474782,-0.1851203,-0.044670165,0.103403345,0.034197617,-0.068440065,0.07877809,0.19375649,0.03998576,0.014482729,0.116339535,0.024230054,0.15459841,0.030607404,-0.083370656,-0.15573241,0.10577917,-0.122982115,0.13707536,0.18038517,0.09664496,0.1960139,-0.07645861,0.095699385,0.16903439,0.04239416,0.039720252,0.13463436
32,0.078325324,-0.12592465,-0.1140943,0.11245499,0.13515894,-0.17304176,-0.05162283,0.07541342,0.016676303,-0.05263401,-0.07237679,0.16449969,-0.039364092,0.0053576827,0.07349166,0.077278465,0.111229435,0.042250536,-0.11884478,-0.058673598,0.1042293,-0.024480369,0.17669737,0.1177991,0.082945675,0.16930208,-0.05847113,0.09147819,0.12182745,0.037579812,-0.017315922,0.099463806
107,0.04980174,-0.08535172,-0.05240815,0.16648416,0.10957839,-0.18386358,-0.043911733,0.105472386,0.03521268,-0.06937552,0.09717491,0.1939864,0.048730843,0.015692532,0.11926605,0.018281251,0.1570534,0.028623508,-0.07819165,-0.16308597,0.10431385,-0.13362843,0.1289367,0.1838274,0.09616578,0.1964167,-0.07731035,0.09450283,0.17207012,0.042567298,0.046426225,0.13662711
105,0.0058589606,-0.03787615,0.05165629,0.21478306,0.0442709,-0.15937035,-0.014908827,0.11864947,0.050011225,-0.08927977,0.2810164,0.178108,0.1387837,0.04389083,0.15311463,-0.08441393,0.19755161,-0.014016674,-0.014967486,-0.29144818,0.065485045,-0.24053894,0.07642757,0.26004615,0.08566062,0.17403027,-0.09594673,0.06717774,0.19586658,0.043232314,0.08552868,0.17879175
3,0.018717237,-0.04993795,0.02956452,0.20945634,0.060900297,-0.16726294,-0.02301243,0.11809492,0.047477305,-0.08378514,0.24826652,0.18803287,0.12451447,0.035128962,0.14790767,-0.06157471,0.19223705,-0.0026042871,-0.027928278,-0.27294284,0.07308294,-0.22056758,0.086733274,0.24856496,0.09027895,0.18375534,-0.0917879,0.07896024,0.19248554,0.044317856,0.08355033,0.17034206
83,0.064242326,-0.10984085,-0.11119971,0.08357183,0.123172306,-0.15549026,-0.060339786,0.06594087,0.006057756,-0.040081643,-0.082680956,0.14526851,-0.05111131,-0.00039695203,0.052369494,0.097210184,0.08434172,0.04592517,-0.1190255,-0.009651093,0.09685826,-0.0076966546,0.14869879,0.07370934,0.06862474,0.15453911,-0.044562057,0.08545931,0.0999232,0.035804316,-0.012914134,0.07361176
53,0.06319691,-0.10838353,-0.10786678,0.08617925,0.12066785,-0.15616137,-0.058612347,0.06743164,0.0073360186,-0.042006005,-0.07540381,0.14641924,-0.046995305,0.0010678917,0.05513142,0.0921811,0.087328985,0.04358854,-0.11673568,-0.016451588,0.09598872,-0.0132167,0.14834377,0.07875702,0.069673486,0.1550986,-0.046339728,0.084443554,0.10233295,0.035434514,-0.011959557,0.076908864
112,0.06358014,-0.10688936,-0.1034798,0.09838213,0.12294593,-0.16241,-0.05834412,0.073715255,0.011441657,-0.045007456,-0.053583924,0.15614226,-0.034272846,0.0016941652,0.064514644,0.08557586,0.097453,0.044155516,-0.11301957,-0.036290664,0.09980218,-0.028919255,0.14701392,0.093244344,0.07505199,0.1642974,-0.050477043,0.088841185,0.113606006,0.037341967,-0.0022659954,0.084550545
82,0.06423807,-0.10745964,-0.10350129,0.101227775,0.12438444,-0.16428232,-0.05826824,0.074931204,0.012364926,-0.04582529,-0.05026016,0.15853919,-0.03221752,0.0017732903,0.06655815,0.084676415,0.0998335,0.044686995,-0.11282876,-0.040236197,0.101164,-0.031383753,0.14769998,0.09652442,0.07632154,0.16658,-0.051415086,0.09002003,0.1162064,0.037758663,-0.0007099686,0.08629415
4,-0.024337538,-0.0005437955,0.093081124,0.21953258,0.016089655,-0.1452584,-0.016880346,0.124144554,0.049560413,-0.085823916,0.36503783,0.17369255,0.17587979,0.04682135,0.15546614,-0.10304996,0.19736533,-0.022816794,0.008473948,-0.309396,0.05215271,-0.28272396,0.025784064,0.258527,0.07617702,0.17086218,-0.09238577,0.0617585,0.1986494,0.043612584,0.122162774,0.17586444
5,-0.057285413,0.03681363,0.14907911,0.23970354,-0.020589983,-0.13253477,-0.006047692,0.13314527,0.056332096,-0.09459462,0.47389773,0.16700788,0.2265602,0.060387906,0.1721309,-0.15076303,0.21352218,-0.043078497,0.042143047,-0.36239013,0.037000213,-0.34563532,-0.016743965,0.2865545,0.06940154,0.16375475,-0.09952895,0.046739824,0.21373487,0.043100633,0.15270457,0.19287215
6,-0.05673854,0.035400346,0.16052979,0.2539341,-0.024351746,-0.13434044,0.00021617487,0.13671328,0.061042238,-0.10035509,0.49643052,0.16966572,0.23977794,0.06516428,0.18181755,-0.1686486,0.22619134,-0.048827663,0.050008737,-0.3927854,0.03345886,-0.3611327,-0.0137248635,0.30892935,0.072060004,0.1642232,-0.105585635,0.04572723,0.22166926,0.04425218,0.15490958,0.20507003
7,0.029976346,-0.062069908,0.0016687028,0.1945218,0.077340215,-0.17220452,-0.03099072,0.11360474,0.042722978,-0.077687815,0.19673097,0.19073024,0.09894823,0.027306579,0.13713512,-0.033361625,0.17956042,0.008488735,-0.045182742,-0.23593727,0.082308084,-0.19002919,0.10025293,0.22568913,0.092070654,0.1879985,-0.08601461,0.08549531,0.18400443,0.04374031,0.07219326,0.15756409
78,0.061826687,-0.10474332,-0.09932789,0.100856885,0.11967101,-0.16255242,-0.05637805,0.07512972,0.012596596,-0.047054507,-0.04534963,0.1568157,-0.029969152,0.003518112,0.06709493,0.07977456,0.10027707,0.0412689,-0.110222936,-0.043229915,0.098314285,-0.034724515,0.14598282,0.09816785,0.075616285,0.16426602,-0.05211094,0.087230295,0.11573792,0.036733784,-0.001306247,0.08788201
71,0.090484664,-0.14069273,-0.13326119,0.10520358,0.14670861,-0.17652428,-0.053208023,0.07102841,0.01456224,-0.0509587,-0.11498949,0.1643798,-0.059170783,0.0023966357,0.06746932,0.09057975,0.10580293,0.04654502,-0.13055235,-0.04210312,0.107820705,-0.0005926639,0.19577956,0.11033398,0.08485049,0.16885659,-0.05694645,0.09420261,0.11528438,0.037093155,-0.03291268,0.095361575
36,0.08325531,-0.13057783,-0.11346854,0.12497983,0.13899766,-0.18045557,-0.04822091,0.080581665,0.021695357,-0.058640342,-0.06206223,0.172815,-0.031076718,0.007278897,0.0844451,0.06738669,0.12350487,0.040935352,-0.11752547,-0.08099684,0.108184725,-0.036253195,0.18570179,0.13704179,0.089932315,0.17604843,-0.065310664,0.09339996,0.13316527,0.038615413,-0.016185172,0.11085424
16,0.08161618,-0.13124603,-0.12382214,0.10078497,0.13650191,-0.17016119,-0.05085986,0.07031224,0.013972538,-0.05176712,-0.102981746,0.15678698,-0.05559747,0.0057915524,0.06599176,0.08392276,0.10282563,0.041422106,-0.12567435,-0.039199084,0.1039063,-0.007064797,0.18626696,0.10631603,0.080745086,0.16198961,-0.05684928,0.08662291,0.11329473,0.035263807,-0.031797636,0.094439626
18,0.07870111,-0.12565309,-0.12269667,0.10162595,0.13875204,-0.1717869,-0.057455756,0.07266827,0.012825903,-0.04710845,-0.08903155,0.16309693,-0.04904059,0.0005704388,0.065420456,0.09263146,0.10101607,0.04775314,-0.124391794,-0.03550368,0.10632558,-0.011811137,0.17264715,0.09981985,0.080898196,0.16956684,-0.052881222,0.094144545,0.11469553,0.037393883,-0.017111396,0.08866069
51,0.082245335,-0.13037291,-0.12605381,0.103325725,0.1412891,-0.173527,-0.05568189,0.07238874,0.013549278,-0.048644662,-0.0977772,0.16381338,-0.05271717,0.002173528,0.0659589,0.091174185,0.10280338,0.0464423,-0.12646978,-0.03866311,0.10661389,-0.008299984,0.18137921,0.10413698,0.08225092,0.16946466,-0.054558445,0.09376843,0.11522497,0.037101917,-0.023031358,0.09147321
94,0.082948096,-0.12808484,-0.11428006,0.12897205,0.14319016,-0.1848698,-0.05289293,0.084119245,0.022191446,-0.056487188,-0.050715413,0.18129972,-0.024736296,0.003548868,0.086858615,0.073135406,0.12537201,0.046050884,-0.11750758,-0.08264534,0.11220403,-0.04224526,0.17876264,0.13667431,0.09252655,0.18510616,-0.06405701,0.10053861,0.13773978,0.04047472,-0.0047883918,0.109325305
